"Area Code","Municipality Name","Municipality id","Barangay Name","Barangay id",Status
BUL,"San Miguel",1624,Sacdalan,9106,0
BUL,"San Miguel",1624,Salacot,9105,0
BUL,"San Miguel",1624,Salangan,9104,0
BUL,"San Miguel",1624,"San Agustin",9103,0
BUL,"San Miguel",1624,"San Jose",9102,0
BUL,"San Miguel",1624,"San Juan",9101,0
BUL,"San Miguel",1624,"San Miguel",9137,0
BUL,"San Miguel",1624,"San Vicente",9100,0
BUL,"San Miguel",1624,"Santa Ines",9099,0
BUL,"San Miguel",1624,"Santa Lucia",9098,0
BUL,"San Miguel",1624,"Santa Rita Bata",9097,0
BUL,"San Miguel",1624,"Santa Rita Matanda",9096,0
BUL,"San Miguel",1624,Sapang,9095,0
BUL,"San Miguel",1624,Sibul,9094,0
BUL,"San Miguel",1624,Tartaro,9093,0
BUL,"San Miguel",1624,Tibagan,9092,0
BUL,"San Miguel",1624,Tigpalas,9088,0
BUL,"San Rafael",1623,Banca-Banca,9084,0
BUL,"San Rafael",1623,Bma-Balagtas,9085,0
BUL,"San Rafael",1623,Caingin,9083,0
BUL,"San Rafael",1623,Capihan,9077,0
BUL,"San Rafael",1623,"Coral Na Bato",9082,0
BUL,"San Rafael",1623,"Cruz Na Daan",9081,0
BUL,"San Rafael",1623,Dagat-Dagatan,9080,0
BUL,"San Rafael",1623,"Diliman I",9079,0
BUL,"San Rafael",1623,"Diliman Ii",9078,0
BUL,"San Rafael",1623,Libis,9076,0
BUL,"San Rafael",1623,Lico,9075,0
BUL,"San Rafael",1623,Maasim,9074,0
BUL,"San Rafael",1623,Mabalas-Balas,9073,0
BUL,"San Rafael",1623,Maguinao,9072,0
BUL,"San Rafael",1623,Maronguillo,9071,0
BUL,"San Rafael",1623,Paco,9070,0
BUL,"San Rafael",1623,Pansumaloc,9069,0
BUL,"San Rafael",1623,Pantubig,9068,0
BUL,"San Rafael",1623,"Pasong Bangkal",9067,0
BUL,"San Rafael",1623,"Pasong Callos",9066,0
BUL,"San Rafael",1623,"Pasong Intsik",9065,0
BUL,"San Rafael",1623,Pinacpinacan,9064,0
BUL,"San Rafael",1623,Poblacion,9063,0
BUL,"San Rafael",1623,Pulo,9062,0
BUL,"San Rafael",1623,"Pulong Bayabas",9061,0
BUL,"San Rafael",1623,Salapungan,9060,0
BUL,"San Rafael",1623,Sampaloc,9059,0
BUL,"San Rafael",1623,"San Agustin",9058,0
BUL,"San Rafael",1623,"San Rafael",9086,0
BUL,"San Rafael",1623,"San Roque",9057,0
BUL,"San Rafael",1623,"Sapang Pahalang",9052,0
BUL,"San Rafael",1623,Talacsan,9056,0
BUL,"San Rafael",1623,Tambubong,9055,0
BUL,"San Rafael",1623,Tukod,9054,0
BUL,"San Rafael",1623,Ulingao,9053,0
BUL,"Sta. Maria",1622,"Sta. Maria",9051,0
CAG,Abulug,1530,Abulug,9874,0
CAG,Alcala,1529,"Afusing Bato",9872,0
CAG,Alcala,1529,Alcala,9873,0
CAG,Alcala,1529,Cabuluan,9871,0
CAG,Alcala,1529,Calantac,9870,0
CAG,Alcala,1529,Carallangan,9869,0
CAG,Alcala,1529,Dalaoig,9868,0
CAG,Alcala,1529,Damurog,9867,0
CAG,Alcala,1529,Pinopoc,9866,0
CAG,Alcala,1529,"San Esteban",9865,0
CAG,Allacapan,1528,Allacapan,9864,0
CAG,Allacapan,1528,Binobongan,9863,0
CAG,Allacapan,1528,Burot,9862,0
CAG,Allacapan,1528,"Capagaran (Brigida)",9861,0
CAG,Allacapan,1528,Capalutan,9860,0
CAG,Allacapan,1528,"Capanickian Norte",9859,0
CAG,Allacapan,1528,"Capanickian Sur",9858,0
CAG,Allacapan,1528,Cataratan,9857,0
CAG,Allacapan,1528,Daan-Ili,9856,0
CAG,Allacapan,1528,Dalayap,9855,0
CAG,Allacapan,1528,Gagaddangan,9854,0
CAG,Allacapan,1528,Labben,9853,0
CAG,Allacapan,1528,Mapurao,9852,0
CAG,Allacapan,1528,Nagattatan,9851,0
CAG,Allacapan,1528,Pacac,9850,0
CAG,Allacapan,1528,"San Juan (Maguininango)",9849,0
CAG,Allacapan,1528,Silangan,9848,0
CAG,Allacapan,1528,Tamboli,9847,0
CAG,Allacapan,1528,Tubel,9846,0
CAG,Allacapan,1528,Utan,9845,0
CAG,Amulung,1527,Abolo,9843,0
CAG,Amulung,1527,Agguirit,9842,0
CAG,Amulung,1527,Alitungtung,9841,0
CAG,Amulung,1527,Amulung,9844,0
CAG,Amulung,1527,Annabuculan,9840,0
CAG,Amulung,1527,Annafatan,9839,0
CAG,Amulung,1527,Anquiray,9838,0
CAG,Amulung,1527,Babayuan,9837,0
CAG,Amulung,1527,Baccuit,9836,0
CAG,Amulung,1527,Bacring,9835,0
CAG,Amulung,1527,Balauini,9834,0
CAG,Amulung,1527,Bauan,9833,0
CAG,Amulung,1527,Calintaan,9832,0
CAG,Amulung,1527,Caratacat,9831,0
CAG,Amulung,1527,"Casingsingan Norte",9830,0
CAG,Amulung,1527,"Casingsingan Sur",9829,0
CAG,Amulung,1527,Catarauan,9828,0
CAG,Amulung,1527,Cordova,9827,0
CAG,Amulung,1527,Dadda,9826,0
CAG,Amulung,1527,Dafunganay,9825,0
CAG,Amulung,1527,Dugayung,9824,0
CAG,Amulung,1527,Estefania,9823,0
CAG,Amulung,1527,Gabut,9822,0
CAG,Amulung,1527,Gangauan,9821,0
CAG,Amulung,1527,Goran,9820,0
CAG,Amulung,1527,"La Suerte",9819,0
CAG,Amulung,1527,Logung,9818,0
CAG,Amulung,1527,Magogod,9817,0
CAG,Amulung,1527,Manalo,9816,0
CAG,Amulung,1527,Marobbob,9815,0
CAG,Amulung,1527,"Monte Alegre",9814,0
CAG,Amulung,1527,Nabbialan,9813,0
CAG,Amulung,1527,Nagsabaran,9812,0
CAG,Amulung,1527,Nangalasauan,9811,0
CAG,Amulung,1527,Pacac-Grande,9810,0
CAG,Amulung,1527,Pacac-Peque¤o,9809,0
CAG,Amulung,1527,Palacu,9808,0
CAG,Amulung,1527,Palayag,9807,0
CAG,Amulung,1527,Tana,9806,0
CAG,Amulung,1527,Unag,9805,0
CAG,Aparri,1757,Aparri,9804,0
CAG,Aparri,1757,Backiling,9803,0
CAG,Aparri,1757,Binalan,9802,0
CAG,Aparri,1757,Bisagu,9801,0
CAG,Aparri,1757,Bukig,9800,0
CAG,Aparri,1757,"Bulala Norte",9799,0
CAG,Aparri,1757,"Bulala Sur",9798,0
CAG,Aparri,1757,Caagaman,9797,0
CAG,Aparri,1757,"Fuga Island",9796,0
CAG,Aparri,1757,Paddaya,9795,0
CAG,Aparri,1757,"Paruddun Norte",9794,0
CAG,Aparri,1757,"Paruddun Sur",9793,0
CAG,Aparri,1757,"San Antonio",9792,0
CAG,Aparri,1757,Sanja,9791,0
CAG,Aparri,1757,Zinarag,9790,0
CAG,Baggao,1756,Adaoag,9788,0
CAG,Baggao,1756,"Agaman (Proper)",9787,0
CAG,Baggao,1756,"Agaman Norte",9746,0
CAG,Baggao,1756,"Agaman Sur",9745,0
CAG,Baggao,1756,Alba,9786,0
CAG,Baggao,1756,Annayatan,9785,0
CAG,Baggao,1756,Asassi,9784,0
CAG,Baggao,1756,Asinga-Via,9783,0
CAG,Baggao,1756,Awallan,9782,0
CAG,Baggao,1756,Bacagan,9781,0
CAG,Baggao,1756,Baggao,9789,0
CAG,Baggao,1756,Bagunot,9780,0
CAG,Baggao,1756,"Barsat East",9779,0
CAG,Baggao,1756,"Barsat West",9778,0
CAG,Baggao,1756,"Bitag Grande",9777,0
CAG,Baggao,1756,"Bitag Peque¤o",9776,0
CAG,Baggao,1756,Bunugan,9775,0
CAG,Baggao,1756,"C. Verzosa (Valley Cove)",9744,0
CAG,Baggao,1756,Canagatan,9774,0
CAG,Baggao,1756,Carupian,9773,0
CAG,Baggao,1756,Catugay,9772,0
CAG,Baggao,1756,"Dabbac Grande",9771,0
CAG,Baggao,1756,Dalin,9770,0
CAG,Baggao,1756,Dalla,9769,0
CAG,Baggao,1756,"Hacienda Intal",9768,0
CAG,Baggao,1756,Ibulo,9767,0
CAG,Baggao,1756,"J. Pallagao",9766,0
CAG,Baggao,1756,Lasilat,9765,0
CAG,Baggao,1756,Mabini,9747,0
CAG,Baggao,1756,Masical,9764,0
CAG,Baggao,1756,Mocag,9763,0
CAG,Baggao,1756,Nangalinan,9762,0
CAG,Baggao,1756,Remus,9761,0
CAG,Baggao,1756,"San Antonio",9760,0
CAG,Baggao,1756,"San Francisco",9759,0
CAG,Baggao,1756,"San Isidro",9758,0
CAG,Baggao,1756,"San Miguel",9757,0
CAG,Baggao,1756,"San Vicente",9756,0
CAG,Baggao,1756,"Santa Margarita",9755,0
CAG,Baggao,1756,Santor,9754,0
CAG,Baggao,1756,Taguing,9753,0
CAG,Baggao,1756,Taguntungan,9752,0
CAG,Baggao,1756,Tallang,9751,0
CAG,Baggao,1756,Taytay,9749,0
CAG,Baggao,1756,Temblique,9750,0
CAG,Baggao,1756,Tungel,9748,0
CAG,Ballesteros,1755,Ballesteros,9743,0
CAG,Buguey,1754,Buguey,9742,0
CAG,Calayan,1753,Calayan,9741,0
CAG,Camalaniugan,1752,Bantay,9739,0
CAG,Camalaniugan,1752,Camalaniugan,9740,0
CAG,Camalaniugan,1752,"Casili Sur",9730,0
CAG,Camalaniugan,1752,Dacal-Lafugu,9738,0
CAG,Camalaniugan,1752,"Dammang Norte",9737,0
CAG,Camalaniugan,1752,"Dammang Sur (Felipe Tuzon)",9729,0
CAG,Camalaniugan,1752,Gang-Ngo,9736,0
CAG,Camalaniugan,1752,Luec,9735,0
CAG,Camalaniugan,1752,Paragat,9734,0
CAG,Camalaniugan,1752,Tagum,9733,0
CAG,Camalaniugan,1752,Tuluttuging,9732,0
CAG,Camalaniugan,1752,Ziminila,9731,0
CAG,Claveria,1751,Claveria,9728,0
CAG,Enrile,1750,Alibago,9726,0
CAG,Enrile,1750,Batu,9719,0
CAG,Enrile,1750,Enrile,9727,0
CAG,Enrile,1750,Inga,9725,0
CAG,Enrile,1750,"Lemu Norte",9724,0
CAG,Enrile,1750,"Lemu Sur",9718,0
CAG,Enrile,1750,"Liwan Norte",9723,0
CAG,Enrile,1750,"Liwan Sur",9722,0
CAG,Enrile,1750,"Magalalag East",9721,0
CAG,Enrile,1750,"Magalalag West (San Nicolas)",9717,0
CAG,Enrile,1750,Maracuru,9720,0
CAG,Enrile,1750,"San Antonio",9716,0
CAG,Gattaran,1749,Abra,9714,0
CAG,Gattaran,1749,Aguiguican,9713,0
CAG,Gattaran,1749,"Bangatan Ngagan",9712,0
CAG,Gattaran,1749,Basao,9711,0
CAG,Gattaran,1749,"Bolos Point",9710,0
CAG,Gattaran,1749,Capiddigan,9709,0
CAG,Gattaran,1749,Fugu,9708,0
CAG,Gattaran,1749,Ganzano,9707,0
CAG,Gattaran,1749,Gattaran,9715,0
CAG,Gattaran,1749,Langgan,9706,0
CAG,Gattaran,1749,Mabuno,9705,0
CAG,Gattaran,1749,"Pina Este",9704,0
CAG,Gattaran,1749,"Pina Weste",9703,0
CAG,Gattaran,1749,"San Carlos",9693,0
CAG,Gattaran,1749,"Santa Ana",9701,0
CAG,Gattaran,1749,Sidem,9702,0
CAG,Gattaran,1749,"T. Elizaga (Mabirbira)",9696,0
CAG,Gattaran,1749,Tagumay,9700,0
CAG,Gattaran,1749,Takiki,9699,0
CAG,Gattaran,1749,Taligan,9698,0
CAG,Gattaran,1749,Tanglagan,9697,0
CAG,Gattaran,1749,"Tubungan Este",9695,0
CAG,Gattaran,1749,"Tubungan Weste",9694,0
CAG,Gonzaga,1748,Gonzaga,9692,0
CAG,Iguig,1747,Iguig,9691,0
CAG,Lal-Lo,1746,Cagoran,9689,0
CAG,Lal-Lo,1746,Cambong,9688,0
CAG,Lal-Lo,1746,Catugan,9687,0
CAG,Lal-Lo,1746,Dalaya,9686,0
CAG,Lal-Lo,1746,Fabrica,9685,0
CAG,Lal-Lo,1746,Lal-Lo,9690,0
CAG,Lal-Lo,1746,"Magallungon (Sta. Teresa)",9684,0
CAG,Lal-Lo,1746,Malanao,9683,0
CAG,Lal-Lo,1746,Naguilian,9682,0
CAG,Lal-Lo,1746,Paranum,9681,0
CAG,Lal-Lo,1746,Rosario,9680,0
CAG,Lal-Lo,1746,"San Antonio (Lafu)",9679,0
CAG,Lal-Lo,1746,"San Jose",9678,0
CAG,Lal-Lo,1746,"San Juan",9677,0
CAG,Lal-Lo,1746,"San Lorenzo",9676,0
CAG,Lal-Lo,1746,"San Mariano",9675,0
CAG,Lasam,1745,Lasam,9674,0
CAG,Pamplona,1744,Pamplona,9673,0
CAG,Piat,1742,Apayao,9655,0
CAG,Piat,1742,Aquib,9654,0
CAG,Piat,1742,Calaoagan,9648,0
CAG,Piat,1742,Catarauan,9647,0
CAG,Piat,1742,Dugayung,9653,0
CAG,Piat,1742,Gumarueng,9652,0
CAG,Piat,1742,Macapil,9651,0
CAG,Piat,1742,Piat,9656,0
CAG,Piat,1742,Sicatna,9650,0
CAG,Piat,1742,"Villa Reyno",9646,0
CAG,Piat,1742,Warat,9649,0
CAG,Rizal,1741,Rizal,9645,0
CAG,"San Vicente",1740,"San Vicente",9644,0
CAG,"Sanchez Mira",1739,"Sanchez Mira",9643,0
CAG,Solana,1738,Bantay,9640,0
CAG,Solana,1738,Cadaanan,9639,0
CAG,Solana,1738,Calillauan,9629,0
CAG,Solana,1738,Carilucud,9638,0
CAG,Solana,1738,Dassun,9632,0
CAG,Solana,1738,Furagui,9631,0
CAG,Solana,1738,"Gen. Eulogio Balao",9628,0
CAG,Solana,1738,Iraga,9630,0
CAG,Solana,1738,Lannig,9641,0
CAG,Solana,1738,Malalam-Malacabibi,9627,0
CAG,Solana,1738,Nabbotuan,9637,0
CAG,Solana,1738,Padul,9636,0
CAG,Solana,1738,Palao,9635,0
CAG,Solana,1738,Pataya,9634,0
CAG,Solana,1738,Solana,9642,0
CAG,Solana,1738,Ubong,9633,0
CAG,"Sta. Ana",1737,"Sta. Ana",9626,0
CAG,"Sta. Praxedes",1736,"Sta. Praxedes",9625,0
CAG,"Sta. Teresita",1735,"Sta. Teresita",9624,0
CAG,"Sto. Nino (Faire)",1734,"Sto. Nino (Faire)",9623,0
CAG,Tuao,1733,Tuao,9622,0
CAG,Tuguegarao,1732,"Annafunan East",9620,0
CAG,Tuguegarao,1732,"Annafunan West",9619,0
CAG,Tuguegarao,1732,"Atulayan Norte",9618,0
CAG,Tuguegarao,1732,"Atulayan Sur",9617,0
CAG,Tuguegarao,1732,Bagay,9616,0
CAG,Tuguegarao,1732,Buntun,9615,0
CAG,Tuguegarao,1732,Caggay,9614,0
CAG,Tuguegarao,1732,Capatan,9613,0
CAG,Tuguegarao,1732,"Carig Norte (Reyes)",9612,0
CAG,Tuguegarao,1732,"Carig Sur (Carig)",9611,0
CAG,Tuguegarao,1732,"Caritan Centro",9610,0
CAG,Tuguegarao,1732,"Caritan Norte",9609,0
CAG,Tuguegarao,1732,"Caritan Sur",9608,0
CAG,Tuguegarao,1732,"Cataggaman Nuevo",9607,0
CAG,Tuguegarao,1732,"Cataggaman Pardo",9606,0
CAG,Tuguegarao,1732,"Cataggaman Viejo",9605,0
CAG,Tuguegarao,1732,"Centro 1 (Bagumbayan)",9604,0
CAG,Tuguegarao,1732,"Centro 10 (Riverside)",9595,0
CAG,Tuguegarao,1732,"Centro 11 (Balzain East)",9594,0
CAG,Tuguegarao,1732,"Centro 12 (Balzain West)",9593,0
CAG,Tuguegarao,1732,"Centro 2 (Poblacion)",9603,0
CAG,Tuguegarao,1732,"Centro 3 (Poblacion)",9602,0
CAG,Tuguegarao,1732,"Centro 4 (Poblacion)",9601,0
CAG,Tuguegarao,1732,"Centro 5 (Bagumbayan)",9600,0
CAG,Tuguegarao,1732,"Centro 6 (Poblacion)",9599,0
CAG,Tuguegarao,1732,"Centro 7 (Poblacion)",9598,0
CAG,Tuguegarao,1732,"Centro 8 (Poblacion)",9597,0
CAG,Tuguegarao,1732,"Centro 9 (Bagumbayan)",9596,0
CAG,Tuguegarao,1732,Dadda,9592,0
CAG,Tuguegarao,1732,"Gosi Norte",9591,0
CAG,Tuguegarao,1732,"Gosi Sur",9590,0
CAG,Tuguegarao,1732,"Larion Alto",9589,0
CAG,Tuguegarao,1732,"Larion Bajo",9588,0
CAG,Tuguegarao,1732,Leonarda,9587,0
CAG,Tuguegarao,1732,"Libag Norte",9586,0
CAG,Tuguegarao,1732,"Libag Sur",9585,0
CAG,Tuguegarao,1732,"Linao East",9584,0
CAG,Tuguegarao,1732,"Linao Norte",9583,0
CAG,Tuguegarao,1732,"Linao West",9582,0
CAG,Tuguegarao,1732,"Namabbalan Norte",9581,0
CAG,Tuguegarao,1732,"Namabbalan Sur",9580,0
CAG,Tuguegarao,1732,"Pallua Norte",9579,0
CAG,Tuguegarao,1732,"Pallua Sur",9578,0
CAG,Tuguegarao,1732,Pengue-Ruyu,9577,0
CAG,Tuguegarao,1732,"San Gabriel",9576,0
CAG,Tuguegarao,1732,Tagga,9575,0
CAG,Tuguegarao,1732,Tanza,9574,0
CAG,Tuguegarao,1732,Tuguegarao,9621,0
CAG,Tuguegarao,1732,"Ugac Norte",9573,0
CAG,Tuguegarao,1732,"Ugac Sur",9572,0
CAT,Baras,1073,Baras,4565,0
CAT,Bato,1072,Bato,4564,0
CAT,Bayamanoc,1071,Bayamanoc,4563,0
CAT,Caramoran,1070,Caramoran,4562,0
CAT,Gigmoto,1069,Gigmoto,4561,0
CAT,Panaan,1068,Panaan,4560,0
CAT,Panganiban,1067,Panganiban,4559,0
CAT,"San Andres",1066,"San Andres",4558,0
CAT,"San Miguel",1065,"San Miguel",4557,0
CAT,Viga,1064,Viga,4556,0
CAT,Virac,1074,Virac,4566,0
CAV,Alfonso,1441,Alfonso,7319,0
CAV,Alfonso,1441,"Buck Estate",7318,0
CAV,Amadeo,1440,Amadeo,7317,0
CAV,Bacoor,1439,Bacoor,7316,0
CAV,Bacoor,1439,"Bagog Silang 1, 2, 3",7307,0
CAV,Bacoor,1439,"Daang Bukid",7311,0
CAV,Bacoor,1439,Digman,7310,0
CAV,Bacoor,1439,Gawaran,7312,0
CAV,Bacoor,1439,"Green Valley",7305,0
CAV,Bacoor,1439,Longos,7313,0
CAV,Bacoor,1439,Molino,7315,0
CAV,Bacoor,1439,"San Nicolas I",7309,0
CAV,Bacoor,1439,"Tabing Dagat",7308,0
CAV,Bacoor,1439,Zapote,7314,0
CAV,Bacoor,1439,"Zapote V",7306,0
CAV,"Bailen (Gen. E. Aguinaldo)",1438,"A. Dalusag",7303,0
CAV,"Bailen (Gen. E. Aguinaldo)",1438,"Bailen (Gen. E. Aguinaldo)",7304,0
CAV,"Bailen (Gen. E. Aguinaldo)",1438,"Batas Dao",7302,0
CAV,"Bailen (Gen. E. Aguinaldo)",1438,"Casta¤os Cerca",7301,0
CAV,"Bailen (Gen. E. Aguinaldo)",1438,"Casta¤os Lejos",7300,0
CAV,"Bailen (Gen. E. Aguinaldo)",1438,Kabulusan,7299,0
CAV,"Bailen (Gen. E. Aguinaldo)",1438,Kaymisas,7298,0
CAV,"Bailen (Gen. E. Aguinaldo)",1438,Kaypaaba,7297,0
CAV,"Bailen (Gen. E. Aguinaldo)",1438,Lumipa,7296,0
CAV,"Bailen (Gen. E. Aguinaldo)",1438,Narvaez,7295,0
CAV,"Bailen (Gen. E. Aguinaldo)",1438,"Poblacion I",7294,0
CAV,"Bailen (Gen. E. Aguinaldo)",1438,"Poblacion Ii",7292,0
CAV,"Bailen (Gen. E. Aguinaldo)",1438,"Poblacion Iii",7291,0
CAV,"Bailen (Gen. E. Aguinaldo)",1438,"Poblacion Iv",7290,0
CAV,"Bailen (Gen. E. Aguinaldo)",1438,Tabora,7293,0
CAV,"Cavite City",1437,"Cabilang Baybay",7288,0
CAV,"Cavite City",1437,"Cavite City",7289,0
CAV,Dasmarinas,1436,"Brgy Datu Ismael",7286,0
CAV,Dasmarinas,1436,"Brgy Kubuhan Paliparan Ii",7285,0
CAV,Dasmarinas,1436,Dasmarinas,7287,0
CAV,"Gen. M. Alvarez",1434,"Gen. M. Alvarez",7283,0
CAV,"Gen. Trias",1435,"Gen. Trias",7284,0
CAV,Imus,1433,Imus,7282,0
CAV,Imus,1433,"Poblacion I-A (Pob.)",7281,0
CAV,Indang,1432,Agus-Us,7279,0
CAV,Indang,1432,Alulod,7278,0
CAV,Indang,1432,"Banaba Cerca",7277,0
CAV,Indang,1432,"Banaba Lejos",7276,0
CAV,Indang,1432,Bancod,7275,0
CAV,Indang,1432,"Barangay 1 (Pob.)",7258,0
CAV,Indang,1432,"Barangay 2 (Pob.)",7257,0
CAV,Indang,1432,"Barangay 3 (Pob.)",7256,0
CAV,Indang,1432,"Barangay 4 (Pob.)",7255,0
CAV,Indang,1432,"Buna Cerca",7274,0
CAV,Indang,1432,"Buna Lejos I",7273,0
CAV,Indang,1432,"Buna Lejos Ii",7249,0
CAV,Indang,1432,"Calumpang Cerca",7272,0
CAV,Indang,1432,"Calumpang Lejos I",7271,0
CAV,Indang,1432,Carasuchi,7270,0
CAV,Indang,1432,"Daine I",7268,0
CAV,Indang,1432,"Daine Ii",7248,0
CAV,Indang,1432,"Guyam Malaki",7267,0
CAV,Indang,1432,"Guyam Munti",7266,0
CAV,Indang,1432,Harasan,7265,0
CAV,Indang,1432,Indang,7280,0
CAV,Indang,1432,"Kayquit I",7269,0
CAV,Indang,1432,"Kayquit Ii",7247,0
CAV,Indang,1432,"Kayquit Iii",7246,0
CAV,Indang,1432,Kaytambog,7264,0
CAV,Indang,1432,Kaytapos,7245,0
CAV,Indang,1432,Limbon,7263,0
CAV,Indang,1432,"Lumampong Balagbag",7262,0
CAV,Indang,1432,"Lumampong Halayhay",7261,0
CAV,Indang,1432,"Mahabangkahoy Cerca",7259,0
CAV,Indang,1432,"Mahabangkahoy Lejos",7260,0
CAV,Indang,1432,"Mataas Na Lupa (Checkpoint)",7244,0
CAV,Indang,1432,Pulo,7254,0
CAV,Indang,1432,"Tambo Balagbag",7253,0
CAV,Indang,1432,"Tambo Ilaya",7252,0
CAV,Indang,1432,"Tambo Kulit",7250,0
CAV,Indang,1432,"Tambo Malaki",7251,0
CAV,Kawit,1431,Kawit,7243,0
CAV,Kawit,1431,Pulvorista,7242,0
CAV,Magallanes,1430,Baliwag,7240,0
CAV,Magallanes,1430,"Barangay 1 (Pob.)",7235,0
CAV,Magallanes,1430,"Barangay 2 (Pob.)",7234,0
CAV,Magallanes,1430,"Barangay 3 (Pob.)",7233,0
CAV,Magallanes,1430,"Barangay 4 (Pob.)",7232,0
CAV,Magallanes,1430,"Barangay 5 (Pob.)",7231,0
CAV,Magallanes,1430,"Bendita I",7239,0
CAV,Magallanes,1430,"Bendita Ii",7226,0
CAV,Magallanes,1430,Caluangan,7238,0
CAV,Magallanes,1430,Kabulusan,7227,0
CAV,Magallanes,1430,Magallanes,7241,0
CAV,Magallanes,1430,Medina,7237,0
CAV,Magallanes,1430,Pacheco,7236,0
CAV,Magallanes,1430,Ramirez,7230,0
CAV,Magallanes,1430,"San Agustin",7225,0
CAV,Magallanes,1430,Tua,7229,0
CAV,Magallanes,1430,Urdaneta,7228,0
CAV,Maragondon,1429,"Bucal I",7216,0
CAV,Maragondon,1429,"Bucal Ii",7215,0
CAV,Maragondon,1429,"Bucal Iii A",7214,0
CAV,Maragondon,1429,"Bucal Iii B",7207,0
CAV,Maragondon,1429,"Bucal Iv A",7213,0
CAV,Maragondon,1429,"Bucal Iv B",7206,0
CAV,Maragondon,1429,"Caingin Pob. (Barangay 3)",7217,0
CAV,Maragondon,1429,"Garita I A",7211,0
CAV,Maragondon,1429,"Garita I B",7205,0
CAV,Maragondon,1429,"Layong Mabilog",7221,0
CAV,Maragondon,1429,Mabato,7222,0
CAV,Maragondon,1429,Maragondon,7224,0
CAV,Maragondon,1429,"Pantihan 1 - 4",7218,0
CAV,Maragondon,1429,"Pinagsanhan I B",7204,0
CAV,Maragondon,1429,Pinagsanjan,7223,0
CAV,Maragondon,1429,"Poblacion I A",7210,0
CAV,Maragondon,1429,"Poblacion I B",7203,0
CAV,Maragondon,1429,"Poblacion Ii A",7209,0
CAV,Maragondon,1429,"Poblacion Ii B",7202,0
CAV,Maragondon,1429,"San Miguel I A (Caputatan)",7212,0
CAV,Maragondon,1429,"San Miguel I B",7201,0
CAV,Maragondon,1429,"Sta Mercedes (Patungan)",7219,0
CAV,Maragondon,1429,Tailpusngo,7220,0
CAV,Maragondon,1429,"Tulay Kanluran",7200,0
CAV,Maragondon,1429,"Tulay Silangan",7208,0
CAV,Mendez-Nunez,1428,Mendez-Nunez,7199,0
CAV,Naic,1427,"Bagong Calzada",7197,0
CAV,Naic,1427,Balsahan,7196,0
CAV,Naic,1427,Bangkaan,7195,0
CAV,Naic,1427,"Bucana Malaki",7194,0
CAV,Naic,1427,"Bucana Sasajan",7193,0
CAV,Naic,1427,Calubcog,7192,0
CAV,Naic,1427,"Capt C Nazareno",7191,0
CAV,Naic,1427,Gumbalsa,7190,0
CAV,Naic,1427,Halang,7189,0
CAV,Naic,1427,Humbak,7188,0
CAV,Naic,1427,"Ibayo Estancion",7187,0
CAV,Naic,1427,"Ibayo Silangan",7186,0
CAV,Naic,1427,Kanluran,7185,0
CAV,Naic,1427,Labak,7184,0
CAV,Naic,1427,Latoria,7183,0
CAV,Naic,1427,Mabolo,7182,0
CAV,Naic,1427,Makina,7181,0
CAV,Naic,1427,"Malalnen Bago",7180,0
CAV,Naic,1427,"Malalnen Luma",7179,0
CAV,Naic,1427,Molino,7178,0
CAV,Naic,1427,"Munting Mapino",7177,0
CAV,Naic,1427,Muzon,7169,0
CAV,Naic,1427,Naic,7198,0
CAV,Naic,1427,Palangue,7176,0
CAV,Naic,1427,Sabang,7175,0
CAV,Naic,1427,"San Roque",7174,0
CAV,Naic,1427,Santulan,7173,0
CAV,Naic,1427,Sapa,7172,0
CAV,Naic,1427,"Tamalan Concepcion",7170,0
CAV,Naic,1427,"Timalan Balsahan",7171,0
CAV,Noveleta,1426,Noveleta,7168,0
CAV,Rosario,1425,Rosario,7167,0
CAV,"Silang Brgy",1423,Amuyong,7139,0
CAV,"Silang Brgy",1423,"Balubab I & Ii",7145,0
CAV,"Silang Brgy",1423,"Biga I & Ii",7149,0
CAV,"Silang Brgy",1423,"Brgy Banaba",7125,0
CAV,"Silang Brgy",1423,"Brgy Carmen",7126,0
CAV,"Silang Brgy",1423,"Brgy Hukay",7124,0
CAV,"Silang Brgy",1423,"Brgy Intsikan",7127,0
CAV,"Silang Brgy",1423,"Brgy Saging",7130,0
CAV,"Silang Brgy",1423,"Brgy Santol",7143,0
CAV,"Silang Brgy",1423,Calobcob,7147,0
CAV,"Silang Brgy",1423,Caong,7135,0
CAV,"Silang Brgy",1423,Hukay,7150,0
CAV,"Silang Brgy",1423,Iba,7136,0
CAV,"Silang Brgy",1423,"Lala-An I & Ii",7142,0
CAV,"Silang Brgy",1423,Litlit,7146,0
CAV,"Silang Brgy",1423,Luksuhin,7148,0
CAV,"Silang Brgy",1423,Maguyam,7134,0
CAV,"Silang Brgy",1423,"Malaking Tatyao",7133,0
CAV,"Silang Brgy",1423,"Maliit Na Tatyao",7132,0
CAV,"Silang Brgy",1423,"Mataas Na Burol",7144,0
CAV,"Silang Brgy",1423,"Munting Ilog",7137,0
CAV,"Silang Brgy",1423,"Pasong Langka",7141,0
CAV,"Silang Brgy",1423,"Pook I & Ii",7138,0
CAV,"Silang Brgy",1423,"Pulong Bunga",7129,0
CAV,"Silang Brgy",1423,"Puting Kahoy",7131,0
CAV,"Silang Brgy",1423,"Tartaria ( Camp Castaneda)",7140,0
