"Zone Code","Municipality Name","Municipality id","Barangay Name","Barangay id",Status
MIR,"Mindoro Oriental",505,Sinandigan,8906,0
MIR,"Mindoro Oriental",505,"Aplaya 4 5",6280,1
MIR,Gloria,153,Manguyang,4859,0
MIR,"Mindoro Oriental",505,Manaul,7022,2
MIR,"Mindoro Oriental",505,Balatasan,7030,2
MIR,"Mindoro Oriental",505,"Bagong Sikat",7038,0
MIR,"Mindoro Oriental",505,Water,4771,0
MIR,"Mindoro Oriental",505,Concepcion,4779,0
MIR,"Mindoro Oriental",505,Laguna,4787,0
MIR,"Mindoro Oriental",505,Montemayor,4795,0
MIR,"Mindoro Oriental",505,"San Nicolas",4803,0
MIR,"Mindoro Oriental",505,Balite,4811,0
MIR,"Mindoro Oriental",505,Arangin,4819,0
MIR,"Mindoro Oriental",505,Bambanin,4827,0
MIR,"Mindoro Oriental",505,Segainge,6983,2
MIR,Pinamalayan,154,Pambisan,676,0
MIR,"Mindoro Oriental",505,"Luna Sagana",6991,2
MIR,"Mindoro Oriental",505,Victoria,6999,1
MIR,"Mindoro Oriental",505,"San Jose New",7007,1
MIR,"Mindoro Oriental",505,"Sta Maria",7015,1
MIR,"Mindoro Oriental",505,Patas,10735,1
MIR,"Mindoro Oriental",505,Maidlang,9665,0
MIR,"Mindoro Oriental",505,"Dulangan Ii",10743,0
MIR,"Mindoro Oriental",505,Estrella,9673,1
MIR,"Mindoro Oriental",505,Putican-Cabulo,10751,0
MIR,"Mindoro Oriental",505,Motoderazo,9681,1
MIR,"Mindoro Oriental",505,Malinao,9689,0
MIR,"Mindoro Oriental",505,Bongabong,3119,1
MIR,"Mindoro Oriental",505,Pakyas,9697,1
MIR,Pola,507,Pola,3127,0
MIR,Gloria,153,Balagbag,644,1
MIR,Gloria,153,Banus,9705,0
MIR,Gloria,153,"Maligaya Pob ",6959,1
MIR,Pinamalayan,154,"Del Razon",652,1
MIR,Gloria,153,"Macario Adriatico",6967,0
MIR,Pinamalayan,154,Quinabigan,660,1
MIR,"Mindoro Oriental",505,Orcunoma,6975,2
MIR,Pinamalayan,154,Guinhawa,668,2
MIR,"Mindoro Oriental",505,Minolo,8899,0
MIR,"Mindoro Oriental",505,Tabinay,8907,0
MIR,Gloria,153,Maragooc,4860,0
MIR,"Mindoro Oriental",505,"Don Pedro",7023,2
MIR,"Mindoro Oriental",505,"San Roque",7031,2
MIR,"Mindoro Oriental",505,Benli,7039,0
MIR,"Mindoro Oriental",505,"Baras Mangyan Minority",4772,0
MIR,"Mindoro Oriental",505,Dao,4780,0
MIR,"Mindoro Oriental",505,"Mahabang Parang",4788,0
MIR,"Mindoro Oriental",505,Mulawin,4796,0
MIR,"Mindoro Oriental",505,"San Pedro",4804,0
MIR,"Mindoro Oriental",505,Banuton,4812,0
MIR,"Mindoro Oriental",505,Macatoc,6249,1
MIR,"Mindoro Oriental",505,Aurora,4820,0
MIR,"Mindoro Oriental",505,Duongan,4828,0
MIR,"Mindoro Oriental",505,Tawas,6984,2
MIR,Pinamalayan,154,Ranzon,677,0
MIR,"Mindoro Oriental",505,"Poblacion Roxas",6992,1
MIR,"Mindoro Oriental",505,"San Miguel",7000,1
MIR,"Mindoro Oriental",505,"San Jose Old",7008,1
MIR,"Mindoro Oriental",505,"Villa Celestial",7016,1
MIR,"Mindoro Oriental",505,Personas,10736,1
MIR,"Mindoro Oriental",505,"Nag Iba Ii",9666,0
MIR,"Mindoro Oriental",505,"Lumang Bayan",10744,0
MIR,"Mindoro Oriental",505,Kalinisan,9674,1
MIR,"Mindoro Oriental",505,"San Andres",10752,0
MIR,"Mindoro Oriental",505,"Santiago Naujan",9682,1
MIR,"Mindoro Oriental",505,"Poblacion I Victoria",9690,1
MIR,Bansud,506,Bansud,3120,0
MIR,"Mindoro Oriental",505,Leido,9698,1
MIR,"Mindoro Oriental",505,"Puerto Galera",3128,0
MIR,Gloria,153,Bulaklakan,645,1
MIR,Gloria,153,"Lucio Laurel",9706,0
MIR,Gloria,153,Narra,6960,1
MIR,Pinamalayan,154,Lumambayan,653,1
MIR,Gloria,153,Malamig,6968,0
MIR,Pinamalayan,154,Rosario,661,2
MIR,"Mindoro Oriental",505,Labonan,6976,2
MIR,Pinamalayan,154,Malaya,669,2
MIR,"Mindoro Oriental",505,Balatero,8900,0
MIR,"Mindoro Oriental",505,Villaflor,8908,0
MIR,Pinamalayan,154,"Pambisan Malaki",4853,0
MIR,Gloria,153,Mirayan,4861,0
MIR,"Mindoro Oriental",505,Panaytayan,7024,2
MIR,"Mindoro Oriental",505,"San Juan",7032,2
MIR,"Mindoro Oriental",505,Bayanan,4773,0
MIR,"Mindoro Oriental",505,"Del Pilar",4781,0
MIR,"Mindoro Oriental",505,Malvar,4789,0
MIR,"Mindoro Oriental",505,Paniquian,4797,0
MIR,"Mindoro Oriental",505,"Santa Isabel",4805,0
MIR,"Mindoro Oriental",505,Caburo,4813,0
MIR,"Mindoro Oriental",505,Bacungan,4821,0
MIR,"Mindoro Oriental",505,Loyal,4829,0
MIR,Pinamalayan,154,Maliancog,670,2
MIR,"Mindoro Oriental",505,Labasan,6985,2
MIR,Pinamalayan,154,Sabang,678,0
MIR,"Mindoro Oriental",505,Paclasan,6993,1
MIR,"Mindoro Oriental",505,Uyao,7001,1
MIR,"Mindoro Oriental",505,Wasig,7017,1
MIR,"Mindoro Oriental",505,Alag,10737,0
MIR,"Mindoro Oriental",505,Navotas,9667,0
MIR,"Mindoro Oriental",505,Malapad,10745,0
MIR,"Mindoro Oriental",505,"San Antonio Naujan",9675,1
MIR,"Mindoro Oriental",505,"San Ignacio Dulangan Iii",10753,0
MIR,"Mindoro Oriental",505,Mabini,9683,1
MIR,"Mindoro Oriental",505,"Poblacion Ii Victoria",9691,1
MIR,"Mindoro Oriental",505,Bulalacao,3121,2
MIR,"Mindoro Oriental",505,Bethel,9699,1
MIR,Gloria,153,Papandungin,6953,0
MIR,"Mindoro Oriental",505,Roxas,3129,1
MIR,Gloria,153,Kawit,646,1
MIR,"Mindoro Oriental",505,Bagumbayan,9707,1
MIR,Gloria,153,"Gaudencio Antonino",6961,2
MIR,Pinamalayan,154,Macanlig,654,1
MIR,Gloria,153,Malayong,6969,0
MIR,Pinamalayan,154,"Sta Maria",662,1
MIR,"Mindoro Oriental",505,"Mina De Oro",6977,2
MIR,"Mindoro Oriental",505,Boquete,8901,0
MIR,Pinamalayan,154,"Pambisan Munti",4854,0
MIR,"Mindoro Oriental",505,Maliwanag,7025,2
MIR,"Mindoro Oriental",505,Nasucob,7033,2
MIR,"Mindoro Oriental",505,"Lantuyang Mangyan Minority",4774,0
MIR,"Mindoro Oriental",505,Evangelista,4782,0
MIR,"Mindoro Oriental",505,Masagana,4790,0
MIR,"Mindoro Oriental",505,"San Andres",4798,0
MIR,"Mindoro Oriental",505,"Santa Maria",4806,0
MIR,Pinamalayan,154,Nabuslot,6123,1
MIR,"Mindoro Oriental",505,Magtibay,4814,0
MIR,"Mindoro Oriental",505,"Villa Cerveza",4822,0
MIR,"Mindoro Oriental",505,Mabini,4830,0
MIR,Pinamalayan,154,"Sta Isabel",671,2
MIR,"Mindoro Oriental",505,Libertad,6986,2
MIR,Pinamalayan,154,Simborio,679,0
MIR,"Mindoro Oriental",505,"Dangay Old",6994,1
MIR,"Mindoro Oriental",505,"Little Tanauan",7002,1
MIR,"Mindoro Oriental",505,"B Del Mundo",7018,1
MIR,"Mindoro Oriental",505,Bangkatan,10738,0
MIR,"Mindoro Oriental",505,"Sta Cruz Calapan",9668,0
MIR,"Mindoro Oriental",505,"Mangangan I",10746,0
MIR,"Mindoro Oriental",505,"Andres Ylagan",9676,1
MIR,"Mindoro Oriental",505,"Santa Cruz",10754,0
MIR,"Mindoro Oriental",505,"Sampaguita ",9684,1
MIR,"Mindoro Oriental",505,"Poblacion Iii Victoria",9692,1
MIR,"Mindoro Oriental",505,Calapan,3122,1
MIR,"Mindoro Oriental",505,"San Isidro",9700,1
MIR,Gloria,153,"San Antonio",6954,0
MIR,"Mindoro Oriental",505,"San Teodoro",3130,0
MIR,Gloria,153,Maligaya,647,1
MIR,Gloria,153,Agsalin,6962,0
MIR,Pinamalayan,154,Maningkol,655,2
MIR,Gloria,153,Malubay,6970,0
MIR,Pinamalayan,154,"Sta Rita",663,1
MIR,"Mindoro Oriental",505,Masaguisi,6978,2
MLA,Paranaque,356,"Severina Diamond Subd ",2564,3
MLA,Marikina,418,"La Pena",2923,3
MLA,"Quezon City",207,Santol,2093,3
MLA,Paranaque,356,"Lopez Vill ",2572,3
MLA,Manila,417,"Port Area North",2931,3
MLA,"Quezon City",207,"Roxas District",2101,3
MLA,"Mandaluyong City",419,"Libertad St ",2939,3
MLA,Manila,417,"Sta Ana",2947,3
MLA,Manila,417,Binondo,2955,3
MLA,Malabon,420,Maysilo,2963,3
MLA,"Caloocan City",206,"5Th Ave ",1414,3
MLA,"Quezon City",207,"Nagkaisang Nayon",2492,3
MLA,"Quezon City",207,"Balara Matandang Balara",2500,3
MLA,"Pasig City",355,"Ortigas Center",2508,3
MLA,Paranaque,356,"United Paranaque Subd 4",2867,3
MLA,"Pasig City",355,"Kalawaan Sur",2516,3
MLA,Paranaque,356,"South Admiral Vill ",2875,3
MLA,"Pasig City",355,"San Jose",2524,3
MLA,Muntinlupa,415,Poblacion,2883,3
MLA,"Caloocan City",206,"Bankers Village",3482,3
MLA,"Pasig City",355,Oranbo,2532,3
MLA,Navotas,416,Tangos,2891,3
MLA,Paranaque,356,"Teoville Subd ",2540,3
MLA,Navotas,416,"Navotas East",2899,3
MLA,"Pasay City",357,"San Jose",2548,3
MLA,Paranaque,356,Baclaran,2907,3
MLA,"Pasig City",355,Rosario,2556,3
MLA,Marikina,418,"Villa Grande",2915,3
MLA,Valenzuela,205,Ugong,1726,3
MLA,Valenzuela,205,Dalandan,1734,3
MLA,Valenzuela,205,Bisig,1742,3
MLA,Paranaque,356,"Fourth Estate Subd ",2580,3
MLA,Malabon,420,Longos,3179,3
MLA,"Quezon City",207,"Bagong Silangan",2109,3
MLA,Malabon,420,Flores,3187,3
MLA,Taguig,246,Calzada,1758,3
MLA,"Quezon City",207,Amihan,2117,3
MLA,"Makati City",525,"Ayala Ave Right",3195,3
MLA,Taguig,246,"Bicutan Lower",1766,3
MLA,"Quezon City",207,Marilag,2125,3
MLA,"Makati City",525,"Bel Air 2",3203,3
MLA,"Quezon City",207,Paraiso,1774,3
MLA,"Quezon City",207,"San Antonio",2133,3
MLA,"Makati City",525,"San Isidro",3211,3
MLA,"Quezon City",207,Munoz,1782,3
MLA,"Quezon City",207,"Ramon Magsaysay",2141,3
MLA,"Makati City",525,"Bel Air 4",3219,3
MLA,"Quezon City",207,"Pasong Putik",2149,3
MLA,"Las Pinas City",526,"Bf Homes",3227,3
MLA,"Quezon City",207,"San Roque",1798,3
MLA,"Quezon City",207,"Immaculate Concepcion",2157,3
MLA,"Makati City",525,Olympia,3235,3
MLA,"Quezon City",207,"West Triangle",2165,3
MLA,"Makati City",525,"West Rembo",3243,3
MLA,"Quezon City",207,Salvacion,2173,3
MLA,"Caloocan City",206,Kaybiga,3251,3
MLA,Pateros,313,Pateros,2181,3
MLA,"Caloocan City",206,"San Jose",3259,3
MLA,"Caloocan City",206,"3Rd Ave ",3267,3
MLA,"Quezon City",207,"Loyola Heights",11034,3
MLA,Paranaque,356,"Bernabe Subd ",2565,3
MLA,Marikina,418,Barangka,2924,3
MLA,"Quezon City",207,"San Isidro",2094,3
MLA,Paranaque,356,"Greenheights Subd ",2573,3
MLA,Muntinlupa,415,"Ayala Alabang Vill ",2932,3
MLA,"Quezon City",207,Obrero,2102,3
MLA,"Mandaluyong City",419,"Sierra Madre St ",2940,3
MLA,Manila,417,"San Andres",2948,3
MLA,Manila,417,"San Nicolas",2956,3
MLA,Malabon,420,Tinajeros,2964,3
MLA,"Quezon City",207,"San Martin",1415,3
MLA,"Quezon City",207,Sauyo,2493,3
MLA,"Quezon City",207,Culiat,2501,3
MLA,"Pasig City",355,"Ugong Sur",2509,3
MLA,Paranaque,356,"Gatchalian Subd ",2868,3
MLA,"Pasig City",355,"San Joaquin",2517,3
MLA,Paranaque,356,"St Francis Subd ",2876,3
MLA,"Pasig City",355,"San Nicolas",2525,3
MLA,Muntinlupa,415,Putatan,2884,3
MLA,"Caloocan City",206,"Amparo Subd ",3483,3
MLA,"Pasig City",355,"San Antonio",2533,3
MLA,Navotas,416,"San Roque",2892,3
MLA,Paranaque,356,"United Paranaque Subd 1",2541,3
MLA,Navotas,416,"Bagumbayan North",2900,3
MLA,"Pasay City",357,"San Isidro",2549,3
MLA,Manila,417,Tondo,2908,3
MLA,"Pasig City",355,"Ugong Norte",2557,3
MLA,Marikina,418,"La Milagrosa",2916,3
MLA,Valenzuela,205,Parada,1727,3
MLA,Valenzuela,205,"Arkong Bato",1735,3
MLA,Valenzuela,205,Tagalag,1743,3
MLA,Paranaque,356,"Levitown Estate",2581,3
MLA,Malabon,420,Poblacion,3180,3
MLA,"Quezon City",207,Payatas,2110,3
MLA,Malabon,420,Muzon,3188,3
MLA,Taguig,246,Ususan,1759,3
MLA,"Quezon City",207,"Proj 3",2118,3
MLA,"Makati City",525,"Forbes Park North",3196,3
MLA,Taguig,246,"Bicutan Upper",1767,3
MLA,"Quezon City",207,Milagrosa,2126,3
MLA,"Makati City",525,"Ayala Ave ",3204,3
MLA,"Quezon City",207,"Sta Cruz",1775,3
MLA,"Quezon City",207,"Pag-Ibig Sa Nayon",2134,3
MLA,"Makati City",525,"Pio Del Pilar",3212,3
MLA,"Quezon City",207,Balintawak,1783,3
MLA,"Quezon City",207,"Bago Bantay",2142,3
MLA,"Makati City",525,"Ayala Ave Left",3220,3
MLA,"Quezon City",207,"Novaliches Proper",2150,3
MLA,"Las Pinas City",526,Talon,3228,3
MLA,"Quezon City",207,Santolan,1799,3
MLA,"Quezon City",207,"New Manila",2158,3
MLA,"Makati City",525,Valenzuela,3236,3
MLA,"Quezon City",207,Kaingin,2166,3
MLA,"Makati City",525,"Malapad Na Bato",3244,3
MLA,"Quezon City",207,"Paang Bundok",2174,3
MLA,"Caloocan City",206,Bayumbong,3252,3
MLA,Pateros,313,Aguho,2182,3
MLA,"Caloocan City",206,"Grace Park West",3260,3
MLA,"Caloocan City",206,"4Th Ave ",3268,3
MLA,"Makati City",525,"San Antonio",11035,3
MLA,Valenzuela,205,"Lawang Bato",1719,3
MLA,Paranaque,356,"Salvador Estate",2566,3
MLA,Marikina,418,Malanday,2925,3
MLA,"Quezon City",207,"Sto Nino",2095,3
MLA,Paranaque,356,"Villa Mendoza Subd ",2574,3
MLA,"Mandaluyong City",419,Julo,2933,3
MLA,"Quezon City",207,Paligsahan,2103,3
MLA,Manila,417,Manila,2941,3
MLA,Manila,417,Paco,2949,3
MLA,Manila,417,"Sta Cruz",2957,3
MLA,Malabon,420,Acacia,2965,3
MLA,"Quezon City",207,Talipapa,2494,3
MLA,"Quezon City",207,Pansol,2502,3
MLA,"Pasig City",355,Kaniogan,2510,3
MLA,Paranaque,356,Sucat,2869,3
MLA,"Pasig City",355,Buting,2518,3
MLA,Paranaque,356,"Miramar Vill ",2877,3
MLA,"Pasig City",355,"Sto Tomas",2526,3
MLA,Muntinlupa,415,Tunasan,2885,3
MLA,"Pasig City",355,Maybunga,2534,3
MLA,Navotas,416,"Daang Hari",2893,3
MLA,Paranaque,356,"United Paranaque Subd 3",2542,3
MLA,Navotas,416,"Bagumbayan South",2901,3
MLA,"Pasay City",357,"San Roque",2550,3
MLA,Marikina,418,Tanong,2909,3
MLA,Paranaque,356,"Goodwill Subd ",2558,3
MLA,Marikina,418,"Marikina Heights",2917,3
MLA,Valenzuela,205,"Gen T De Leon",1728,3
MLA,Valenzuela,205,Palasan,1736,3
MLA,Valenzuela,205,Punturin,1744,3
MLA,Paranaque,356,Dongalo,2582,3
MLA,Malabon,420,Tonsuya,3181,3
MLA,Taguig,246,Taguig,1752,3
MLA,"Quezon City",207,Diliman,2111,3
MLA,Malabon,420,"Bayan Bayanan",3189,3
MLA,Taguig,246,Tuktukan,1760,3
MLA,"Quezon City",207,"Duyan Duyan",2119,3
MLA,"Makati City",525,"Forbes Park South",3197,3
MLA,Taguig,246,Bagumbayan,1768,3
MLA,"Quezon City",207,"Proj 4",2127,3
MLA,"Makati City",525,"Ayala Center",3205,3
MLA,"Quezon City",207,Mariblo,1776,3
MLA,"Quezon City",207,Balingasa,2135,3
MLA,"Makati City",525,Bangkal,3213,3
MLA,"Quezon City",207,Alicia,2143,3
MLA,"Makati City",525,Pembo,3221,3
MLA,"Quezon City",207,"Sta Monica",2151,3
MLA,"Las Pinas City",526,Almanza,3229,3
MLA,"Quezon City",207,"Villa Ma Clara",1800,3
MLA,"Quezon City",207,Mariana,2159,3
MLA,"Makati City",525,Poblacion,3237,3
MLA,"Quezon City",207,"A Samson",2167,3
MLA,"Makati City",525,Rembo,3245,3
MLA,"Quezon City",207,"La Loma",2175,3
MLA,"Caloocan City",206,Camarin,3253,3
MLA,Pateros,313,"Sta Ana",2183,3
MLA,"Caloocan City",206,Maypajo,3261,3
MLA,"Caloocan City",206,"6Th Ave ",3269,3
MLA,Valenzuela,205,"Canumay East",1720,3
MLA,Paranaque,356,"Villanueva Vill ",2567,3
MLA,Marikina,418,"Concepcion 1",2926,3
MLA,"Quezon City",207,"Don Manuel",2096,3
MLA,"Mandaluyong City",419,Vergara,2934,3
MLA,"Quezon City",207,Katipunan,2104,3
MLA,Manila,417,Quiapo,2942,3
MLA,Manila,417,Malate,2950,3
MLA,"Mandaluyong City",419,Barangka,2958,3
MLA,"Quezon City",207,"Tandang Sora",2495,3
MLA,"Quezon City",207,Pinahan,2503,3
MLA,"Pasig City",355,"San Miguel",2511,3
MLA,Paranaque,356,"Bricktown Vill ",2870,3
MLA,"Pasig City",355,Sumilang,2519,3
MLA,Paranaque,356,"Sun Valley Subd ",2878,3
MLA,"Pasig City",355,Kapasigan,2527,3
MLA,Muntinlupa,415,"Susana Heights",2886,3
MLA,Paranaque,356,"Moon-El Subd ",2535,3
MLA,Navotas,416,Naval,2894,3
MLA,"Pasay City",357,Malibay,2543,3
MLA,Navotas,416,"Kapitbahay Housing Proj ",2902,3
MLA,"Pasay City",357,"Domestic Airport",2551,3
MLA,Marikina,418,Marikina,2910,3
MLA,Paranaque,356,"Malacanang Vill ",2559,3
MLA,Marikina,418,"Concepcion 2",2918,3
MLA,Valenzuela,205,Marulas,1729,3
MLA,Valenzuela,205,Isla,1737,3
MLA,Paranaque,356,"Justina Vill ",2575,3
MLA,Paranaque,356,"Sto Nino",2583,3
MLA,Malabon,420,"San Agustin",3182,3
MLA,Taguig,246,Ligid,1753,3
MLA,"Quezon City",207,Vasra,2112,3
MLA,Malabon,420,"Dulong Duhat",3190,3
MLA,Taguig,246,"Sta Ana",1761,3
MLA,"Quezon City",207,Quirino,2120,3
MLA,"Makati City",525,"Dasmarinas Vill ",3198,3
MLA,Taguig,246,"Bicutan Western",1769,3
MLA,"Quezon City",207,Tagumpay,2128,3
MLA,"Makati City",525,"Sta Cruz",3206,3
MLA,"Quezon City",207,Matalahib,1777,3
MLA,"Quezon City",207,"Unang Sigaw",2136,3
MLA,"Makati City",525,"Magallanes Vill ",3214,3
MLA,"Quezon City",207,"Sto Cristo",2144,3
MLA,"Las Pinas City",526,Manuyo,3222,3
MLA,"Quezon City",207,Capri,2152,3
MLA,"Las Pinas City",526,"Bf Martinville Subd ",3230,3
MLA,"Quezon City",207,Murphy,1801,3
MLA,"Quezon City",207,"Damayang Lagi",2160,3
MLA,"Makati City",525,"Guadalupe Viejo",3238,3
MLA,"Quezon City",207,"Nayong Kanluran",2168,3
MLA,"Las Pinas City",526,Cut-Cut,3246,3
MLA,"Quezon City",207,Maharlika,2176,3
MLA,"Caloocan City",206,Pag-Asa,3254,3
MLA,"Quezon City",207,"Bagong Silangan",2184,3
MLA,"Caloocan City",206,"Kaunlaran Vill ",3262,0
MLA,"Caloocan City",206,"7Th Ave ",3270,3
MLA,Valenzuela,205,"Canumay West",1721,3
MLA,Marikina,418,"Sto Nino",2919,3
MLA,"Quezon City",207,Valencia,2089,3
MLA,Paranaque,356,"Fortune Vill ",2568,3
MLA,Muntinlupa,415,Muntinlupa,2927,3
MLA,"Quezon City",207,"Dona Aurora",2097,3
MLA,"Mandaluyong City",419,"Sm Megamall",2935,3
MLA,"Quezon City",207,"Proj 7",2105,3
MLA,Manila,417,Sampaloc,2943,3
MLA,Manila,417,Ermita,2951,3
MLA,Malabon,420,Malabon,2959,3
MLA,"Quezon City",207,"Pasong Tamo",2496,3
MLA,"Quezon City",207,Kamias,2504,3
MLA,"Pasig City",355,"San Agustin",2512,3
MLA,Paranaque,356,"Cristina Vill ",2871,3
MLA,"Pasig City",355,Bambang,2520,3
MLA,Paranaque,356,"Aeropark Subd ",2879,3
MLA,"Pasig City",355,Sagad,2528,3
MLA,Muntinlupa,415,"Victoria Homes",2887,3
MLA,Paranaque,356,"Irenevill Subd Sucat",2536,3
MLA,Navotas,416,"San Jose",2895,3
MLA,"Pasay City",357,"Villamor Airbase",2544,3
MLA,Navotas,416,"Isla De Cocomo",2903,3
MLA,"Mandaluyong City",419,"Highway Hills",5298,3
MLA,"Pasay City",357,"Airport Rd ",2552,3
MLA,Marikina,418,Nangka,2911,3
MLA,Paranaque,356,"Reman Vill ",2560,3
MLA,Valenzuela,205,Karuhatan,1730,3
MLA,Valenzuela,205,Pasolo,1738,3
MLA,Paranaque,356,"San Dionisio Vill ",2576,3
MLA,Malabon,420,Catmon,3175,3
MLA,Paranaque,356,Ibayo,2584,3
MLA,Malabon,420,Niugan,3183,3
MLA,Taguig,246,Ibayo,1754,3
MLA,"Quezon City",207,"Old Capitol Site",2113,3
MLA,"Mandaluyong City",419,"Shaw Blvd ",3191,3
MLA,Taguig,246,Wawa,1762,3
MLA,"Quezon City",207,Mangga,2121,3
MLA,"Makati City",525,"San Lorenzo Vill ",3199,3
MLA,Taguig,246,"Nichols-Mc Kinley",1770,3
MLA,"Quezon City",207,"Dioquino Z ",2129,3
MLA,"Makati City",525,"La Paz",3207,3
MLA,"Quezon City",207,Sienna,1778,3
MLA,"Quezon City",207,"Balong Bato",2137,3
MLA,"Makati City",525,"Pasay Road",3215,3
MLA,"Quezon City",207,"Bagong Pag-Asa",2145,3
MLA,"Las Pinas City",526,"Gatchalian Subd ",3223,3
MLA,"Quezon City",207,"Damong Maliit",2153,3
MLA,"Las Pinas City",526,"Martinville Subd ",3231,3
MLA,"Quezon City",207,Socorro,1802,3
MLA,"Quezon City",207,Kalusugan,2161,3
MLA,"Makati City",525,Pinagkaisahan,3239,3
MLA,"Quezon City",207,Talayan,2169,3
MLA,"Makati City",525,Comembo,3247,3
MLA,"Quezon City",207,"San Jose",2177,3
MLA,"Caloocan City",206,"Sta Quiteria",3255,3
MLA,"Quezon City",207,"Quezon City",2185,3
MLA,"Caloocan City",206,Sangandaan,3263,3
MLA,"Caloocan City",206,"Capitol Parkland Subd ",3271,3
MLA,Valenzuela,205,Bagbagin,1722,3
MLA,Marikina,418,"Sta Elena",2920,3
MLA,"Quezon City",207,Kamuning,2090,3
MLA,Paranaque,356,"San Antonio Valley 2",2569,3
MLA,Muntinlupa,415,Bule,2928,3
MLA,"Quezon City",207,"Dona Josefa",2098,3
MLA,"Mandaluyong City",419,"Ortigas Center",2936,3
MLA,"Quezon City",207,Masagana,2106,3
MLA,Manila,417,"San Miguel",2944,3
MLA,Manila,417,"Rizal Park",2952,3
MLA,Malabon,420,Dampalit,2960,3
MLA,Valenzuela,205,Malanday,1411,3
MLA,"Quezon City",207,"Holy Spirit",2497,3
MLA,"Quezon City",207,Libis,2505,3
MLA,Paranaque,356,"Airport Vill ",2864,3
MLA,"Pasig City",355,Palatiw,2513,3
MLA,Paranaque,356,"Moonwalk Vill ",2872,3
MLA,"Pasig City",355,"Sta Rosa",2521,3
MLA,Paranaque,356,Tambo,2880,3
MLA,"Caloocan City",206,"Caloocan City",3479,3
MLA,"Pasig City",355,Pineda,2529,3
MLA,Navotas,416,Navotas,2888,3
MLA,Paranaque,356,"Jackielou Ville Subd ",2537,3
MLA,Navotas,416,Almacen,2896,3
MLA,"Pasay City",357,"Naia Ninoy Aquino Intl Airport",2545,3
MLA,Paranaque,356,Paranaque,2904,3
MLA,"Pasig City",355,"Pasig City",2553,3
MLA,Marikina,418,Parang,2912,3
MLA,Paranaque,356,"Ireneville Subd ",2561,3
MLA,Valenzuela,205,Malinta,1731,3
MLA,Valenzuela,205,Polo,1739,3
MLA,Paranaque,356,"United Paranaque Subd 5",2577,3
MLA,Malabon,420,Tugatog,3176,3
MLA,Paranaque,356,"La Huerta",2585,3
MLA,Malabon,420,Ibaba,3184,3
MLA,Taguig,246,Napindan,1755,3
MLA,"Quezon City",207,"San Vicente",2114,3
MLA,"Mandaluyong City",419,Mandaluyong,3192,3
MLA,Taguig,246,"Bay Breeze Exec Vill ",1763,3
MLA,"Quezon City",207,Silangan,2122,3
MLA,"Makati City",525,"Urdaneta Vill ",3200,3
MLA,"Quezon City",207,Bayanihan,2130,3
MLA,"Makati City",525,Tejeros,3208,3
MLA,"Quezon City",207,Lourdes,1779,3
MLA,"Quezon City",207,Baesa,2138,3
MLA,"Makati City",525,"Pasong Tamo",3216,3
MLA,"Quezon City",207,"Proj 6",2146,3
MLA,"Las Pinas City",526,Pulang-Lupa,3224,3
MLA,"Quezon City",207,Gulod,2154,3
MLA,"Makati City",525,"Makati City",3232,3
MLA,"Quezon City",207,"Bagong Lipunan",1803,3
MLA,"Quezon City",207,"Laging Handa",2162,3
MLA,"Makati City",525,"Guadalupe Nuevo",3240,3
MLA,"Quezon City",207,"Sto Domingo",2170,3
MLA,"Caloocan City",206,"Lilles Ville Subd ",3248,3
MLA,"Quezon City",207,"St Peter",2178,3
MLA,"Caloocan City",206,Baesa,3256,3
MLA,"Quezon City",207,Kaligayahan,2186,3
MLA,"Caloocan City",206,"University Hills",3264,3
MLA,Valenzuela,205,Caloong,1715,3
MLA,"Las Pinas City",526,"Las Pinas",3272,3
MLA,Valenzuela,205,"Paso De Blas",1723,3
MLA,Paranaque,356,"Marcelo Green Vill ",2562,3
MLA,Marikina,418,"San Roque",2921,3
MLA,"Quezon City",207,Pinagkaisahan,2091,3
MLA,Paranaque,356,"Bf Executive Vill ",2570,3
MLA,Muntinlupa,415,Alabang,2929,3
MLA,"Quezon City",207,Tatalon,2099,3
MLA,"Mandaluyong City",419,"9 De Pebrero St ",2937,3
MLA,Manila,417,"Sta Mesa",2945,3
MLA,Manila,417,"Port Area South",2953,3
MLA,Malabon,420,Santolan,2961,3
MLA,Valenzuela,205,Lingunan,1412,3
MLA,"Quezon City",207,"Batasan Hills",2498,3
MLA,"Quezon City",207,"Villa Ma Clara",2506,3
MLA,Paranaque,356,"Multinational Vill ",2865,3
MLA,"Pasig City",355,Pinagbuhatan,2514,3
MLA,Paranaque,356,"Scarlett Homes",2873,3
MLA,"Pasig City",355,Katipunan,2522,3
MLA,Paranaque,356,"Better Living Subd ",2881,3
MLA,"Pasig City",355,"Bagong Ilog",2530,3
MLA,Navotas,416,Gasak,2889,3
MLA,Paranaque,356,"Sta Rita Subd ",2538,3
MLA,Navotas,416,Sipac,2897,3
MLA,"Pasay City",357,"San Rafael",2546,3
MLA,Paranaque,356,"Marina Subd ",2905,3
MLA,"Pasig City",355,Santolan,2554,3
MLA,Marikina,418,"El Rosario Vill ",2913,3
MLA,Valenzuela,205,"Mapulang Lupa",1724,3
MLA,Valenzuela,205,Maysan,1732,3
MLA,Valenzuela,205,Mabolo,1740,3
MLA,Paranaque,356,"Meliton Subd ",2578,3
MLA,Malabon,420,Potrero,3177,3
